,OR,p,FDR
myoblast fusion,9.146408153119562,0.0016743056393468733,True
membrane fusion,6.440582959641255,0.001770692199891824,True
regulation of cytokine secretion,15.408482142857142,0.0019404275104395183,True
regulation of response to DNA damage stimulus,15.408482142857142,0.0019404275104395183,True
cellular response to angiotensin,15.408482142857142,0.0019404275104395183,True
mRNA transcription by RNA polymerase II,15.408482142857142,0.0019404275104395183,True
regulation of cell-cell adhesion,15.408482142857142,0.0019404275104395183,True
cellular response to oxidative stress,3.8045717547546767,0.0019834379275639963,True
membrane protein ectodomain proteolysis,8.664547274225834,0.001988914912499437,True
positive regulation of protein localization to plasma membrane,4.952629213483146,0.0021332303043974724,True
IRE1-mediated unfolded protein response,4.952629213483146,0.0021332303043974724,True
negative regulation of intrinsic apoptotic signaling pathway,8.230872483221477,0.0023421332747355743,True
positive regulation of protein import into nucleus,5.887572069186419,0.002520886740132282,True
natural killer cell differentiation,13.695684523809524,0.0025415903063709545,True
positive regulation of podosome assembly,13.695684523809524,0.0025415903063709545,True
positive regulation of mRNA catabolic process,13.695684523809524,0.0025415903063709545,True
toll-like receptor 3 signaling pathway,13.695684523809524,0.0025415903063709545,True
Rho protein signal transduction,4.76162489196197,0.0025551139783495653,True
positive regulation of lamellipodium assembly,7.838500053265154,0.0027362352143096807,False
cell redox homeostasis,4.671528513885945,0.002788139381082767,False
cellular response to growth factor stimulus,4.671528513885945,0.002788139381082767,False
transmembrane receptor protein tyrosine kinase signaling pathway,3.2689926172898307,0.0028053655085232684,False
positive regulation of B cell proliferation,5.723716990533134,0.002815570492641353,False
chemotaxis,3.2403895337399176,0.0029626964141935075,False
lipid transport,4.584769038701623,0.0030367172939010038,False
positive regulation of cell proliferation,1.9659450696166316,0.003071349875893375,False
cell adhesion,1.997330218588353,0.0031033121261791366,False
mRNA transport,5.568718943158405,0.003134375971853714,False
activation of MAPKK activity,5.568718943158405,0.003134375971853714,False
negative regulation of Ras protein signal transduction,7.481797844213951,0.003173453878301449,False
defense response to protozoan,7.481797844213951,0.003173453878301449,False
positive regulation of cell growth,3.907779401022644,0.003233524090831054,False
immunoglobulin mediated immune response,12.325446428571428,0.0032458451090997616,False
negative regulation of peptidyl-tyrosine phosphorylation,12.325446428571428,0.0032458451090997616,False
plasma membrane repair,12.325446428571428,0.0032458451090997616,False
positive regulation of B cell differentiation,12.325446428571428,0.0032458451090997616,False
plasma membrane tubulation,12.325446428571428,0.0032458451090997616,False
T cell receptor signaling pathway,2.7823170731707316,0.0033187729401944048,False
cell surface receptor signaling pathway,2.3209048122506055,0.00361202157884601,False
defense response to virus,2.6082600865842167,0.0036447033072252062,False
positive regulation of protein localization to nucleus,7.156113218558506,0.00365597512065739,False
focal adhesion assembly,7.156113218558506,0.00365597512065739,False
extrinsic apoptotic signaling pathway,5.282568701851213,0.003848704399126494,False
adherens junction organization,5.282568701851213,0.003848704399126494,False
negative regulation of protein tyrosine kinase activity,11.204342532467532,0.004058369486025477,False
cellular response to nutrient levels,11.204342532467532,0.004058369486025477,False
positive regulation of fibroblast migration,11.204342532467532,0.004058369486025477,False
ruffle organization,11.204342532467532,0.004058369486025477,False
cellular response to organic cyclic compound,5.150224215246637,0.004246396535434582,False
adaptive immune response,2.127087917410498,0.004721211644427339,False
regulation of tumor necrosis factor-mediated signaling pathway,6.582908277404922,0.004765400532471942,False
proteolysis involved in cellular protein catabolic process,6.582908277404922,0.004765400532471942,False
positive regulation of cell adhesion mediated by integrin,10.270089285714286,0.00498378876610025,False
positive regulation of DNA biosynthetic process,10.270089285714286,0.00498378876610025,False
positive regulation of protein processing,10.270089285714286,0.00498378876610025,False
type I interferon signaling pathway,4.057100755203536,0.005265521951542948,False
positive regulation of peptidyl-serine phosphorylation,3.4823347443829373,0.005789992939884333,False
superoxide anion generation,9.479567307692308,0.006026205185513935,False
positive regulation of cellular protein metabolic process,9.479567307692308,0.006026205185513935,False
positive regulation of nitric-oxide synthase biosynthetic process,9.479567307692308,0.006026205185513935,False
negative regulation of phagocytosis,9.479567307692308,0.006026205185513935,False
JAK-STAT cascade,6.094622586792609,0.006080861053253926,False
regulation of lipid metabolic process,3.4000264970853205,0.006520143495953368,False
cellular response to vascular endothelial growth factor stimulus,5.876637903483541,0.0068206801615386635,False
negative regulation of type I interferon production,5.876637903483541,0.0068206801615386635,False
immune response,1.955927069044353,0.006830936427239654,False
positive regulation of tyrosine phosphorylation of STAT protein,3.8066032843560933,0.0069795626236907864,False
negative regulation of anoikis,8.801977040816327,0.0071892258282744165,False
3'-UTR-mediated mRNA destabilization,8.801977040816327,0.0071892258282744165,False
negative regulation of interleukin-12 production,8.801977040816327,0.0071892258282744165,False
dendritic cell chemotaxis,8.801977040816327,0.0071892258282744165,False
leukotriene metabolic process,8.801977040816327,0.0071892258282744165,False
negative regulation of protein phosphorylation,3.7487231869254343,0.007464532435118442,False
interferon-gamma-mediated signaling pathway,3.7487231869254343,0.007464532435118442,False
protein folding,2.6037165390265122,0.007575074137108701,False
negative regulation of gene expression,2.24779299847793,0.008113693602961766,False
interleukin-1-mediated signaling pathway,3.246507743698755,0.008183028025521046,False
dendrite morphogenesis,5.484265473527219,0.008473527460951532,False
negative regulation of nitric oxide biosynthetic process,8.214732142857143,0.008475989399263058,False
cell junction assembly,8.214732142857143,0.008475989399263058,False
negative regulation of focal adhesion assembly,8.214732142857143,0.008475989399263058,False
myeloid dendritic cell differentiation,8.214732142857143,0.008475989399263058,False
establishment of endothelial barrier,8.214732142857143,0.008475989399263058,False
negative regulation of neuron death,4.289985052316891,0.00854076772816128,False
tumor necrosis factor-mediated signaling pathway,2.899211912399509,0.009029304414601324,False
"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",3.5851489985344407,0.009065060784919579,False
negative regulation of protein ubiquitination,4.202205545895488,0.009232055490920727,False
cellular response to nerve growth factor stimulus,5.30706502128888,0.009389942827628703,False
positive regulation of interleukin-12 production,5.30706502128888,0.009389942827628703,False
cellular response to hypoxia,2.8738443419373834,0.009462274077622145,False
cytoskeleton-dependent intracellular transport,7.700892857142857,0.009889191878787697,False
positive regulation of actin cytoskeleton reorganization,7.700892857142857,0.009889191878787697,False
negative regulation of protein localization to plasma membrane,7.700892857142857,0.009889191878787697,False
regulation of phosphatidylinositol 3-kinase activity,7.700892857142857,0.009889191878787697,False
regulation of protein kinase activity,7.700892857142857,0.009889191878787697,False
membrane protein intracellular domain proteolysis,7.700892857142857,0.009889191878787697,False
positive regulation of myelination,7.700892857142857,0.009889191878787697,False
positive regulation of chemokine production,7.700892857142857,0.009889191878787697,False
cortical cytoskeleton organization,7.700892857142857,0.009889191878787697,False
negative regulation of inflammatory response,2.8489141433797776,0.009910520813021389,False
immune system process,5.140939597315437,0.010368480652484184,False
negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,5.140939597315437,0.010368480652484184,False
neural tube closure,3.4352059925093634,0.01089701555264087,False
negative regulation of interferon-gamma production,4.984882380855535,0.011410636828532836,False
regulation of myelination,7.24750525210084,0.011431111091667888,False
positive regulation of interferon-alpha production,7.24750525210084,0.011431111091667888,False
MyD88-independent toll-like receptor signaling pathway,7.24750525210084,0.011431111091667888,False
regulation of actin cytoskeleton reorganization,7.24750525210084,0.011431111091667888,False
positive regulation of myoblast fusion,7.24750525210084,0.011431111091667888,False
protein-containing complex assembly,2.7304441915564426,0.012391825311297172,False
response to virus,2.9774542583820933,0.012415336858301596,False
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,4.838005000657981,0.01251782562070449,False
regulation of synapse organization,6.8444940476190474,0.01310363024383804,False
cell adhesion mediated by integrin,6.8444940476190474,0.01310363024383804,False
cardiac muscle cell differentiation,6.8444940476190474,0.01310363024383804,False
positive regulation of endothelial cell migration,3.8120744062448098,0.013270770285221535,False
cellular response to tumor necrosis factor,2.685753087779185,0.013502155172497213,False
cellular response to interleukin-1,3.2536960378474276,0.01372763398957059,False
blood coagulation,2.350030921459493,0.014227408677912879,False
zymogen activation,6.48390507518797,0.014908260444482388,False
"negative regulation of mRNA splicing, via spliceosome",6.48390507518797,0.014908260444482388,False
positive regulation of neural precursor cell proliferation,6.48390507518797,0.014908260444482388,False
negative regulation of MAP kinase activity,4.568729803629132,0.01493254447978829,False
negative regulation of T cell proliferation,4.568729803629132,0.01493254447978829,False
cell differentiation,1.6916670787387298,0.015298472470186283,False
"positive regulation of transcription, DNA-templated",1.7106773823191734,0.01553656020491774,False
activation of GTPase activity,2.8030919268783347,0.016488374769960495,False
Rac protein signal transduction,6.159375,0.016846162274136444,False
inflammatory response to antigenic stimulus,6.159375,0.016846162274136444,False
positive regulation of epidermal growth factor receptor signaling pathway,6.159375,0.016846162274136444,False
positive regulation of oligodendrocyte differentiation,6.159375,0.016846162274136444,False
positive regulation of MAPK cascade,2.775987525987526,0.017249157025109613,False
regulation of translation,3.5483995670326274,0.01725222376149467,False
response to hormone,4.327799364182268,0.017622288837816774,False
response to lipopolysaccharide,2.540163222781733,0.01796297926318858,False
apoptotic signaling pathway,3.488067188568823,0.018358412596622305,False
positive regulation of protein autophosphorylation,5.8657525510204085,0.018918166416548546,False
clathrin-dependent endocytosis,5.8657525510204085,0.018918166416548546,False
collagen catabolic process,4.216600699822176,0.019072944950113458,False
animal organ regeneration,4.216600699822176,0.019072944950113458,False
intrinsic apoptotic signaling pathway in response to DNA damage,4.216600699822176,0.019072944950113458,False
positive regulation of interferon-gamma production,3.429745889387145,0.019510359752224125,False
extracellular matrix organization,2.0528247896232985,0.019593919719953907,False
neuromuscular process controlling balance,4.11096196868009,0.020595369004767633,False
T cell activation,4.11096196868009,0.020595369004767633,False
hematopoietic progenitor cell differentiation,3.373336763949129,0.020708727407489955,False
negative regulation of nucleic acid-templated transcription,4.010476346374202,0.022190390710480644,False
IRES-dependent viral translational initiation,10.249443207126948,0.022596376310605487,False
protein poly-ADP-ribosylation,10.249443207126948,0.022596376310605487,False
negative regulation of natural killer cell mediated cytotoxicity,10.249443207126948,0.022596376310605487,False
negative regulation of cell size,10.249443207126948,0.022596376310605487,False
blood vessel endothelial cell migration,10.249443207126948,0.022596376310605487,False
positive regulation of cellular component movement,10.249443207126948,0.022596376310605487,False
positive regulation of necrotic cell death,10.249443207126948,0.022596376310605487,False
cellular response to lipoteichoic acid,10.249443207126948,0.022596376310605487,False
positive regulation of Arp2/3 complex-mediated actin nucleation,10.249443207126948,0.022596376310605487,False
regulation of ruffle assembly,10.249443207126948,0.022596376310605487,False
morphogenesis of an epithelial sheet,10.249443207126948,0.022596376310605487,False
positive regulation of glucose metabolic process,10.249443207126948,0.022596376310605487,False
regulation of lamellipodium assembly,10.249443207126948,0.022596376310605487,False
negative regulation of erythrocyte differentiation,10.249443207126948,0.022596376310605487,False
regulation of Rac protein signal transduction,10.249443207126948,0.022596376310605487,False
regulation of T cell proliferation,10.249443207126948,0.022596376310605487,False
protein localization to endosome,10.249443207126948,0.022596376310605487,False
regulation of apoptotic process,2.1636927022117747,0.023081312837730707,False
response to nutrient,3.2658908107338602,0.023247219760932816,False
positive regulation of neutrophil chemotaxis,5.355104813664596,0.023466272466715475,False
positive regulation of extrinsic apoptotic signaling pathway,5.355104813664596,0.023466272466715475,False
positive regulation of apoptotic signaling pathway,5.355104813664596,0.023466272466715475,False
positive regulation of interleukin-2 production,5.355104813664596,0.023466272466715475,False
MAPK cascade,1.9862596810933941,0.024239291047186966,False
small GTPase mediated signal transduction,2.8081716036772217,0.025213639510324057,False
interleukin-12-mediated signaling pathway,3.8235263513865045,0.025601132620813344,False
lactation,3.8235263513865045,0.025601132620813344,False
cellular response to amyloid-beta,3.8235263513865045,0.025601132620813344,False
regulation of defense response to virus by virus,5.131696428571429,0.025942559635318396,False
positive regulation of cell-matrix adhesion,5.131696428571429,0.025942559635318396,False
positive regulation of organ growth,9.110121257114576,0.02718658715394364,False
regulation of neuroinflammatory response,9.110121257114576,0.02718658715394364,False
maternal placenta development,9.110121257114576,0.02718658715394364,False
regulation of microtubule polymerization,9.110121257114576,0.02718658715394364,False
macrophage activation involved in immune response,9.110121257114576,0.02718658715394364,False
positive regulation of embryonic development,9.110121257114576,0.02718658715394364,False
positive regulation of double-strand break repair via homologous recombination,9.110121257114576,0.02718658715394364,False
positive thymic T cell selection,9.110121257114576,0.02718658715394364,False
positive regulation of production of miRNAs involved in gene silencing by miRNA,9.110121257114576,0.02718658715394364,False
positive regulation of monocyte differentiation,9.110121257114576,0.02718658715394364,False
embryonic viscerocranium morphogenesis,9.110121257114576,0.02718658715394364,False
negative thymic T cell selection,9.110121257114576,0.02718658715394364,False
regulation of synapse structure or activity,9.110121257114576,0.02718658715394364,False
regulation of GTPase activity,3.116931648321783,0.027417886785345125,False
positive regulation of cell adhesion,3.736424649176327,0.027418101254757042,False
response to peptide hormone,3.736424649176327,0.027418101254757042,False
cell-matrix adhesion,2.7454681647940076,0.02760547997192922,False
positive regulation of angiogenesis,2.3239754554414525,0.027917552863965134,False
angiogenesis,2.003193832599119,0.028496245271579998,False
regulation of translational initiation,4.9261607142857144,0.02855335493823522,False
developmental process,4.9261607142857144,0.02855335493823522,False
cellular response to leukemia inhibitory factor,2.715150018520805,0.02885572226611761,False
positive regulation of blood vessel endothelial cell migration,3.573582336348604,0.03127775180965692,False
negative regulation of I-kappaB kinase/NF-kappaB signaling,3.573582336348604,0.03127775180965692,False
endochondral ossification,4.73643543956044,0.03129811890794003,False
cation transport,4.73643543956044,0.03129811890794003,False
microglial cell activation,4.73643543956044,0.03129811890794003,False
negative regulation of low-density lipoprotein particle clearance,8.198663697104678,0.03211558652378014,False
early endosome to Golgi transport,8.198663697104678,0.03211558652378014,False
"positive regulation of phagocytosis, engulfment",8.198663697104678,0.03211558652378014,False
negative regulation of protein autophosphorylation,8.198663697104678,0.03211558652378014,False
activation of MAPKKK activity,8.198663697104678,0.03211558652378014,False
transcytosis,8.198663697104678,0.03211558652378014,False
nerve growth factor signaling pathway,8.198663697104678,0.03211558652378014,False
placenta blood vessel development,8.198663697104678,0.03211558652378014,False
histone monoubiquitination,8.198663697104678,0.03211558652378014,False
regulation of telomere maintenance,8.198663697104678,0.03211558652378014,False
positive regulation of ceramide biosynthetic process,8.198663697104678,0.03211558652378014,False
negative regulation of cell motility,8.198663697104678,0.03211558652378014,False
mesodermal cell differentiation,8.198663697104678,0.03211558652378014,False
positive regulation of cardiac muscle cell differentiation,8.198663697104678,0.03211558652378014,False
response to muramyl dipeptide,8.198663697104678,0.03211558652378014,False
regulation of nucleic acid-templated transcription,8.198663697104678,0.03211558652378014,False
I-kappaB phosphorylation,8.198663697104678,0.03211558652378014,False
actin filament network formation,8.198663697104678,0.03211558652378014,False
cellular response to fluid shear stress,8.198663697104678,0.03211558652378014,False
regulation of cell migration,2.628065981353096,0.03282797482169477,False
cholesterol metabolic process,2.93818065342729,0.033676779079033485,False
interleukin-7-mediated signaling pathway,4.560763888888889,0.034176088325706774,False
mesoderm development,4.560763888888889,0.034176088325706774,False
regulation of ERK1 and ERK2 cascade,4.560763888888889,0.034176088325706774,False
positive regulation of peptidyl-threonine phosphorylation,4.560763888888889,0.034176088325706774,False
respiratory gaseous exchange,4.560763888888889,0.034176088325706774,False
TRIF-dependent toll-like receptor signaling pathway,4.560763888888889,0.034176088325706774,False
defense response to Gram-positive bacterium,2.600260201064459,0.03422698356129725,False
negative regulation of protein kinase activity,2.8966399292616685,0.03536886330338933,False
negative regulation of autophagy,3.424310216256525,0.03544079349921567,False
mitotic cytokinesis,3.424310216256525,0.03544079349921567,False
intracellular protein transport,1.8580532876046172,0.036717371849334386,False
embryonic organ development,4.397640306122449,0.03718629124690935,False
osteoclast differentiation,4.397640306122449,0.03718629124690935,False
response to tumor necrosis factor,4.397640306122449,0.03718629124690935,False
positive regulation of mitotic cell cycle,4.397640306122449,0.03718629124690935,False
transcription by RNA polymerase II,2.0745342399959554,0.03724982820843797,False
positive regulation of transcription elongation from RNA polymerase II promoter,7.452925693460215,0.037364630419485505,False
alpha-linolenic acid metabolic process,7.452925693460215,0.037364630419485505,False
negative regulation of smooth muscle cell migration,7.452925693460215,0.037364630419485505,False
histone phosphorylation,7.452925693460215,0.037364630419485505,False
G protein-coupled receptor internalization,7.452925693460215,0.037364630419485505,False
positive regulation of chromatin binding,7.452925693460215,0.037364630419485505,False
positive regulation of actin filament bundle assembly,7.452925693460215,0.037364630419485505,False
positive regulation of leukocyte chemotaxis,7.452925693460215,0.037364630419485505,False
basement membrane organization,7.452925693460215,0.037364630419485505,False
receptor catabolic process,7.452925693460215,0.037364630419485505,False
insulin-like growth factor receptor signaling pathway,7.452925693460215,0.037364630419485505,False
positive regulation of reactive oxygen species biosynthetic process,7.452925693460215,0.037364630419485505,False
actin crosslink formation,7.452925693460215,0.037364630419485505,False
actin filament severing,7.452925693460215,0.037364630419485505,False
cellular homeostasis,7.452925693460215,0.037364630419485505,False
positive regulation of lipid storage,7.452925693460215,0.037364630419485505,False
negative regulation of protein localization to cell surface,7.452925693460215,0.037364630419485505,False
protein targeting to membrane,3.354243710907182,0.03763671397114952,False
positive regulation of interleukin-1 beta production,3.354243710907182,0.03763671397114952,False
regulation of catalytic activity,3.354243710907182,0.03763671397114952,False
response to estradiol,2.5202476496216466,0.03865286666360633,False
response to mechanical stimulus,3.286979865771812,0.03990908664915829,False
positive regulation of fat cell differentiation,3.286979865771812,0.03990908664915829,False
receptor-mediated endocytosis,2.1555939155195563,0.039923857752838646,False
negative regulation of proteasomal ubiquitin-dependent protein catabolic process,4.245766625615763,0.04032756136052652,False
negative regulation of cytokine production involved in inflammatory response,4.245766625615763,0.04032756136052652,False
endothelial cell migration,4.245766625615763,0.04032756136052652,False
glucose metabolic process,3.2223538184848883,0.04225796036073613,False
cellular response to cytokine stimulus,3.2223538184848883,0.04225796036073613,False
response to hypoxia,2.127546785116144,0.042426083245406226,False
amyloid-beta clearance,6.831477357089829,0.04291567390853663,False
lipid biosynthetic process,6.831477357089829,0.04291567390853663,False
negative regulation of calcium ion transport,6.831477357089829,0.04291567390853663,False
positive regulation of leukocyte adhesion to vascular endothelial cell,6.831477357089829,0.04291567390853663,False
positive regulation of keratinocyte proliferation,6.831477357089829,0.04291567390853663,False
vacuolar acidification,6.831477357089829,0.04291567390853663,False
regulation of axon extension,6.831477357089829,0.04291567390853663,False
negative regulation of JAK-STAT cascade,6.831477357089829,0.04291567390853663,False
cellular response to organic substance,6.831477357089829,0.04291567390853663,False
negative regulation of vascular endothelial growth factor receptor signaling pathway,6.831477357089829,0.04291567390853663,False
response to acidic pH,6.831477357089829,0.04291567390853663,False
positive regulation of macrophage differentiation,6.831477357089829,0.04291567390853663,False
negative regulation of interferon-beta production,6.831477357089829,0.04291567390853663,False
negative regulation of activated T cell proliferation,6.831477357089829,0.04291567390853663,False
