,OR,p,FDR
peptidyl-serine phosphorylation,1.97752079002079,0.007057345595700139,False
positive regulation of interferon-alpha production,4.938786867000556,0.0070805830055806,False
stress-activated protein kinase signaling cascade,4.938786867000556,0.0070805830055806,False
regulation of actin cytoskeleton reorganization,4.938786867000556,0.0070805830055806,False
regulation of calcium ion transport,4.042606516290727,0.007244746396452933,False
T cell homeostasis,4.042606516290727,0.007244746396452933,False
positive regulation of type I interferon-mediated signaling pathway,6.581781113891205,0.007248341688530164,False
regulation of osteoblast differentiation,6.581781113891205,0.007248341688530164,False
histone phosphorylation,6.581781113891205,0.007248341688530164,False
interleukin-1-mediated signaling pathway,2.327285613040397,0.007501583323110862,False
"mRNA splicing, via spliceosome",1.7536108751062023,0.007776835581344358,False
membrane fusion,3.4600055741360087,0.0078036803327789185,False
"Wnt signaling pathway, calcium modulating pathway",3.4600055741360087,0.0078036803327789185,False
negative regulation of NF-kappaB transcription factor activity,2.4087412349377084,0.007900185041137407,False
negative regulation of fibroblast proliferation,3.8666230794377245,0.008654436245400457,False
neural tube development,3.8666230794377245,0.008654436245400457,False
protein export from nucleus,3.8666230794377245,0.008654436245400457,False
leukocyte cell-cell adhesion,3.8666230794377245,0.008654436245400457,False
beta-catenin-TCF complex assembly,3.8666230794377245,0.008654436245400457,False
regulation of tumor necrosis factor-mediated signaling pathway,3.8666230794377245,0.008654436245400457,False
negative regulation of cell adhesion,3.0427636519686727,0.008802469481938814,False
regulation of synapse organization,4.62985183639399,0.008816279634530086,False
regulation of innate immune response,4.62985183639399,0.008816279634530086,False
negative regulation of release of cytochrome c from mitochondria,4.62985183639399,0.008816279634530086,False
regulation of cellular response to heat,2.4746923937360177,0.009032944237428783,False
positive regulation of substrate adhesion-dependent cell spreading,3.3482036897184164,0.009054177014385701,False
positive regulation of inflammatory response,2.345088161209068,0.009455027138402941,False
positive regulation of phosphatidylinositol 3-kinase signaling,2.345088161209068,0.009455027138402941,False
cellular response to lithium ion,5.923269391159299,0.009644936844546467,False
ruffle organization,5.923269391159299,0.009644936844546467,False
diacylglycerol metabolic process,5.923269391159299,0.009644936844546467,False
intrinsic apoptotic signaling pathway in response to oxidative stress,5.923269391159299,0.009644936844546467,False
cellular response to lipopolysaccharide,1.9101705168005845,0.009671832002280313,False
positive regulation of peptidyl-threonine phosphorylation,3.7053049289891393,0.010250153199602945,False
interleukin-7-mediated signaling pathway,3.7053049289891393,0.010250153199602945,False
Rho protein signal transduction,2.7252589478002256,0.010321227095726644,False
positive regulation of ERK1 and ERK2 cascade,1.774637744796698,0.010359364981640803,False
histone deacetylation,3.243389423076923,0.010445321543726464,False
antigen processing and presentation,4.357262103505843,0.010824806419368461,False
aorta development,4.357262103505843,0.010824806419368461,False
RNA catabolic process,4.357262103505843,0.010824806419368461,False
response to light stimulus,4.357262103505843,0.010824806419368461,False
nucleotide-binding oligomerization domain containing signaling pathway,4.357262103505843,0.010824806419368461,False
T cell proliferation,4.357262103505843,0.010824806419368461,False
regulation of cell size,4.357262103505843,0.010824806419368461,False
regulation of cell growth,2.5155213320641594,0.011328572309817908,False
cell redox homeostasis,2.670603015075377,0.011512935892148034,False
positive regulation of pri-miRNA transcription by RNA polymerase II,3.1449275362318843,0.011985522760766459,False
positive regulation of phosphatidylinositol 3-kinase activity,3.556892230576441,0.012043982399571216,False
positive regulation of DNA-binding transcription factor activity,2.1011120456032146,0.01215981046990109,False
nuclear migration,5.384487072560467,0.012502197282464938,False
"retrograde protein transport, ER to cytosol",5.384487072560467,0.012502197282464938,False
G protein-coupled acetylcholine receptor signaling pathway,5.384487072560467,0.012502197282464938,False
positive regulation of membrane protein ectodomain proteolysis,5.384487072560467,0.012502197282464938,False
positive regulation of telomerase RNA localization to Cajal body,5.384487072560467,0.012502197282464938,False
positive regulation of T cell migration,5.384487072560467,0.012502197282464938,False
negative regulation of viral release from host cell,5.384487072560467,0.012502197282464938,False
lipid phosphorylation,5.384487072560467,0.012502197282464938,False
regulation of viral entry into host cell,5.384487072560467,0.012502197282464938,False
positive regulation of DNA biosynthetic process,5.384487072560467,0.012502197282464938,False
positive regulation of blood vessel endothelial cell migration,2.8249452082088067,0.012718588339183688,False
Rac protein signal transduction,4.114960118716379,0.013124445551936495,False
regulation of mitotic nuclear division,4.114960118716379,0.013124445551936495,False
negative regulation of protein serine/threonine kinase activity,4.114960118716379,0.013124445551936495,False
negative regulation of viral genome replication,3.052257525083612,0.013683029596161632,False
toxin transport,3.052257525083612,0.013683029596161632,False
negative regulation of cytokine production involved in inflammatory response,3.419895893580104,0.014047586313367248,False
adaptive immune response,1.5524387284639651,0.014871740342983764,False
neuron projection development,2.03896832071769,0.01507918607946357,False
cell morphogenesis,2.2676990119313944,0.015486333821232195,False
negative regulation of intrinsic apoptotic signaling pathway,3.8981636060100167,0.01573218541013044,False
cellular senescence,3.8981636060100167,0.01573218541013044,False
negative regulation of phagocytosis,4.93550180706144,0.015847828701085576,False
negative regulation of epithelial cell migration,4.93550180706144,0.015847828701085576,False
MAPK cascade,1.6407485275693734,0.015863541455359044,False
mitotic cytokinesis,2.696234309623431,0.015955357950092355,False
transcription by RNA polymerase II,1.7708207543372378,0.016187604851031077,False
extrinsic apoptotic signaling pathway via death domain receptors,3.2930474333983106,0.016272119936501205,False
negative regulation of mitotic cell cycle,3.2930474333983106,0.016272119936501205,False
actin filament polymerization,3.2930474333983106,0.016272119936501205,False
cellular response to epidermal growth factor stimulus,2.8823625046451133,0.017581872734627843,False
cellular response to DNA damage stimulus,1.6538497785317123,0.01829957341899876,False
positive regulation of lamellipodium assembly,3.7030467445742903,0.01866358014427102,False
semaphorin-plexin signaling pathway,3.1752595775152166,0.01872815308387403,False
negative regulation of canonical Wnt signaling pathway,1.7657041807432432,0.019146662141282488,False
regulation of actin cytoskeleton organization,2.2825456186730286,0.019664676638462646,False
3'-UTR-mediated mRNA destabilization,4.555591197793032,0.019705022230722794,False
retinoic acid receptor signaling pathway,4.555591197793032,0.019705022230722794,False
interferon-gamma production,4.555591197793032,0.019705022230722794,False
regulation of extrinsic apoptotic signaling pathway via death domain receptors,4.555591197793032,0.019705022230722794,False
positive regulation of calcium-mediated signaling,4.555591197793032,0.019705022230722794,False
ephrin receptor signaling pathway,2.1766219239373603,0.01978404959402814,False
regulation of protein phosphorylation,2.804302630389587,0.019798489250047076,False
positive regulation of interferon-gamma production,2.383659368269921,0.02092371297618443,False
mitotic sister chromatid segregation,3.0655950220378534,0.021425600182870784,False
B cell proliferation,3.0655950220378534,0.021425600182870784,False
positive regulation of interleukin-12 production,3.0655950220378534,0.021425600182870784,False
establishment of cell polarity,3.0655950220378534,0.021425600182870784,False
protein transport,1.5357572881236763,0.021738031992911848,False
positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,6.342142857142857,0.02180778262987398,False
negative regulation of production of miRNAs involved in gene silencing by miRNA,6.342142857142857,0.02180778262987398,False
negative regulation of natural killer cell mediated cytotoxicity,6.342142857142857,0.02180778262987398,False
positive regulation of alpha-beta T cell differentiation,6.342142857142857,0.02180778262987398,False
regulation of mitochondrial membrane permeability,6.342142857142857,0.02180778262987398,False
angiogenesis involved in wound healing,6.342142857142857,0.02180778262987398,False
cell activation,6.342142857142857,0.02180778262987398,False
cellular response to cytokine stimulus,2.523706934923885,0.021867626843389158,False
cellular response to heat,2.523706934923885,0.021867626843389158,False
receptor clustering,3.526512441370538,0.021932635402417855,False
execution phase of apoptosis,3.526512441370538,0.021932635402417855,False
antigen processing and presentation of exogenous peptide antigen via MHC class II,2.0473088392831293,0.022627417511646677,False
extracellular matrix disassembly,2.341708542713568,0.022911343868236345,False
circadian regulation of gene expression,2.341708542713568,0.022911343868236345,False
negative regulation of protein binding,2.2141597127522488,0.023247975312915774,False
cellular response to interleukin-6,4.229953532705826,0.024092424675996905,False
stress fiber assembly,4.229953532705826,0.024092424675996905,False
establishment of endothelial barrier,4.229953532705826,0.024092424675996905,False
toll-like receptor 4 signaling pathway,4.229953532705826,0.024092424675996905,False
chromatin remodeling,2.0239294710327456,0.024283998957185887,False
"Wnt signaling pathway, planar cell polarity pathway",2.0925507657890208,0.024904249454852923,False
neutrophil chemotaxis,2.1814752724224644,0.025206405720234602,False
mRNA processing,1.7663769619924763,0.025471631149998255,False
positive regulation of protein localization to nucleus,3.366026711185309,0.02555171908644783,False
positive regulation of cell cycle arrest,3.366026711185309,0.02555171908644783,False
response to gamma radiation,3.366026711185309,0.02555171908644783,False
mRNA stabilization,3.366026711185309,0.02555171908644783,False
mRNA export from nucleus,2.0010754818441683,0.026027834321108598,False
NIK/NF-kappaB signaling,2.26207307725066,0.027284479059919327,False
interleukin-12-mediated signaling pathway,2.5935409698996654,0.0276017390499674,False
inositol phosphate metabolic process,2.5935409698996654,0.0276017390499674,False
positive regulation of neuron projection development,1.9105749230385223,0.028487317531179415,False
regulation of synapse structure or activity,5.5490625,0.028596461719468686,False
positive regulation of mast cell degranulation,5.5490625,0.028596461719468686,False
cellular response to angiotensin,5.5490625,0.028596461719468686,False
epithelial cell-cell adhesion,5.5490625,0.028596461719468686,False
protein auto-ADP-ribosylation,5.5490625,0.028596461719468686,False
cardiac septum development,5.5490625,0.028596461719468686,False
positive regulation of monocyte differentiation,5.5490625,0.028596461719468686,False
chloride ion homeostasis,5.5490625,0.028596461719468686,False
rhodopsin mediated signaling pathway,5.5490625,0.028596461719468686,False
dendrite extension,5.5490625,0.028596461719468686,False
macrophage activation involved in immune response,5.5490625,0.028596461719468686,False
positive regulation of double-strand break repair via homologous recombination,5.5490625,0.028596461719468686,False
maternal placenta development,5.5490625,0.028596461719468686,False
negative regulation of cell growth,1.8558662741799832,0.028778993429291605,False
signal transduction by protein phosphorylation,3.9477342229635806,0.02902418915905841,False
negative regulation of necroptotic process,3.9477342229635806,0.02902418915905841,False
regulation of protein complex assembly,3.9477342229635806,0.02902418915905841,False
positive regulation of T cell differentiation,3.9477342229635806,0.02902418915905841,False
cellular response to extracellular stimulus,3.9477342229635806,0.02902418915905841,False
post-anal tail morphogenesis,3.9477342229635806,0.02902418915905841,False
cortical cytoskeleton organization,3.9477342229635806,0.02902418915905841,False
positive regulation of protein kinase B signaling,1.7035878416512134,0.029282202004819274,False
protein kinase C-activating G protein-coupled receptor signaling pathway,3.2194962618857517,0.029531495758190657,False
cellular response to hydrogen peroxide,2.224246231155779,0.02967786507303658,False
transforming growth factor beta receptor signaling pathway,1.95687435989703,0.029786593353752965,False
autophagy,1.8393384788287919,0.030531987703440136,False
positive regulation of endothelial cell migration,2.3252440725244075,0.03195031645776667,False
positive regulation of protein binding,2.187659609523025,0.03221409784741372,False
regulation of cell adhesion,2.4697603121516165,0.03382755497175151,False
negative regulation of GTPase activity,2.4697603121516165,0.03382755497175151,False
positive regulation of p38MAPK cascade,3.0851766833611576,0.033880883156911644,False
microglial cell activation,3.0851766833611576,0.033880883156911644,False
chaperone-mediated protein folding,3.0851766833611576,0.033880883156911644,False
regulation of I-kappaB kinase/NF-kappaB signaling,3.0851766833611576,0.033880883156911644,False
antigen processing and presentation of peptide antigen via MHC class I,3.0851766833611576,0.033880883156911644,False
proteolysis involved in cellular protein catabolic process,3.0851766833611576,0.033880883156911644,False
protein-containing complex assembly,1.807145207883863,0.03426960596037337,False
positive regulation of CREB transcription factor activity,3.700792326939116,0.03451009069817569,False
necroptotic process,3.700792326939116,0.03451009069817569,False
regulated exocytosis,3.700792326939116,0.03451009069817569,False
histone H3-K4 trimethylation,3.700792326939116,0.03451009069817569,False
lysosomal transport,3.700792326939116,0.03451009069817569,False
modulation of chemical synaptic transmission,2.2803990988091405,0.03489582274512557,False
lipid transport,2.2803990988091405,0.03489582274512557,False
protein targeting to ER,4.932222222222222,0.0363685091071298,False
negative regulation of toll-like receptor 4 signaling pathway,4.932222222222222,0.0363685091071298,False
negative regulation of protein autophosphorylation,4.932222222222222,0.0363685091071298,False
activation of MAPKKK activity,4.932222222222222,0.0363685091071298,False
histone monoubiquitination,4.932222222222222,0.0363685091071298,False
early endosome to Golgi transport,4.932222222222222,0.0363685091071298,False
positive regulation of cardiac muscle cell differentiation,4.932222222222222,0.0363685091071298,False
commissural neuron axon guidance,4.932222222222222,0.0363685091071298,False
semaphorin-plexin signaling pathway involved in axon guidance,4.932222222222222,0.0363685091071298,False
regulation of cell-matrix adhesion,4.932222222222222,0.0363685091071298,False
response to muramyl dipeptide,4.932222222222222,0.0363685091071298,False
positive regulation of protein exit from endoplasmic reticulum,4.932222222222222,0.0363685091071298,False
I-kappaB phosphorylation,4.932222222222222,0.0363685091071298,False
virion assembly,4.932222222222222,0.0363685091071298,False
positive regulation of chemokine biosynthetic process,4.932222222222222,0.0363685091071298,False
natural killer cell differentiation,4.932222222222222,0.0363685091071298,False
protein polyubiquitination,1.517618932122934,0.037206917331602224,False
intracellular transport of virus,2.4121879131990354,0.0372638983770111,False
cellular response to oxidative stress,1.9424236976669862,0.03791362463329739,False
positive regulation of MAP kinase activity,2.2372463882529408,0.03801961298369376,False
mesoderm development,2.961602671118531,0.038607029147537934,False
endocytic recycling,2.6140350877192984,0.03882797003271568,False
neuron apoptotic process,2.6140350877192984,0.03882797003271568,False
establishment of protein localization,2.6140350877192984,0.03882797003271568,False
ovarian follicle development,2.6140350877192984,0.03882797003271568,False
histone H3-K4 methylation,3.4829024186822353,0.0405556933016573,False
